source_text,target_glyphs,source_len,target_len,categories,pair_id
he moana hana i ko mua,g001 g017 g053 g101 g001 g001 g018,6,7,det noun verb part det noun,52992
Makemake haere te tangata mo he o te i ta ki o na,g083 g051 g001 g038 g102 g001 g001 g004 g001 g099 g099 g097 g098 g097 g097 g001,13,16,name verb det noun part det det det part part part part det,52993
Hotu haere te tangata ake atu te haere te haere manu e,g090 g064 g001 g030 g099 g102 g001 g051 g001 g001 g060 g017 g002,12,13,name verb det noun part part det verb det verb noun det,52994
Matua noho ona rakau nei haere te kai tangata,g082 g051 g002 g002 g038 g097 g051 g005 g051 g016,9,10,name verb det noun part verb det verb noun,52995
te tangata ora tahi ika ake he te i maui o i mo,g012 g012 g012 g019 g067 g075 g049 g097 g001 g001 g099 g016 g007 g097 g099,13,15,det noun verb num noun part det det part noun det part part,52996
he tangata mate,g001 g021 g064,3,3,det noun verb,52997
tahi te tamaiti ala mai tou ana i ora ake ona mate,g072 g001 g025 g057 g057 g096 g006 g017 g096 g054 g097 g002 g053,12,13,num det noun verb part det noun part verb part det verb,52998
Hotu makemake he tangata ia taua mai te aku tangata,g081 g057 g001 g028 g100 g002 g096 g001 g001 g022,10,10,name verb det noun part det part det det noun,52999
Hotu Matua kai te tangata to nei i te tamaiti haere korero ki,g083 g083 g082 g058 g004 g020 g020 g020 g097 g097 g097 g097 g011 g022 g052 g051 g100,13,17,name name verb det noun part part part det noun verb verb part,53000
mai te tamaiti haere i te tangata te te te te kai,g099 g001 g025 g053 g096 g008 g008 g017 g001 g001 g001 g002 g002 g054,12,14,part det noun verb part det noun det det det det verb,53001
he vai noho mo te matangi atu,g001 g017 g017 g062 g102 g001 g023 g096,7,8,det noun verb part det noun part,53002
tau maunga tiki mai Hotu i maa,g003 g018 g018 g018 g051 g101 g092 g101 g101 g037,7,10,det noun verb part name part noun,53003
Makemake haere a tangata mai i ika mo teia he ki tangata mai tangata,g086 g051 g001 g027 g103 g096 g020 g097 g002 g003 g105 g020 g101 g018 g018 g018,14,16,name verb det noun part part noun part det det part noun part noun,53004
te vahine hoi te tua kume i ra mate tangata i,g001 g050 g098 g001 g017 g053 g053 g053 g101 g100 g100 g052 g017 g098,11,14,det noun part det noun verb part part verb noun part,53005
tanaa waha haere mai tau kiko ki o ka tangata i ika moe,g011 g018 g051 g096 g010 g018 g097 g001 g003 g003 g048 g048 g098 g031 g052,13,15,det noun verb part det noun part det det noun part noun verb,53006
Koihu hula tau rakau mai haere tamaiti o na mate haere nga hula i,g091 g091 g052 g052 g001 g027 g103 g059 g019 g003 g003 g003 g001 g051 g051 g006 g060 g098,14,18,name verb det noun part verb noun det det verb verb det verb part,53007
Hotu Tiki inu te vahine mai atu he vahine o vai te,g090 g085 g051 g051 g010 g016 g100 g100 g097 g011 g017 g096 g017 g001,12,14,name name verb det noun part part det noun part noun det,53008
i taua tangata kai taa tau tangata he i rere mai te tena,g097 g001 g017 g051 g051 g098 g003 g017 g002 g099 g051 g098 g007 g002,13,14,part det noun verb part det noun det part verb part det det,53009
Rongo kite tau,g081 g056 g008,3,3,name verb det,53010
teia vahine inu,g003 g018 g051,3,3,det noun verb,53011
tena tamaiti haere i Hotu atu,g006 g048 g060 g060 g101 g086 g096,6,7,det noun verb part name part,53012
he ika hula taa Hotu tae i vahine vahine te ka teia i,g015 g016 g016 g054 g096 g089 g096 g098 g098 g032 g030 g009 g012 g008 g096,13,15,det noun verb part name part part noun noun det det det part,53013
na te tangata haere,g098 g001 g018 g052,4,4,part det noun verb,53014
te tamaiti haere ra te tamaiti,g002 g048 g060 g096 g096 g002 g030,6,7,det noun verb part det noun,53015
toru te ihu kohu mo tena raa te,g071 g006 g028 g028 g028 g051 g097 g001 g038 g006,8,10,num det noun verb part det noun det,53016
taua vahine haere tahi tamaiti,g001 g016 g053 g053 g053 g074 g035,5,7,det noun verb num noun,53017
he tamaiti haere mai te maa,g001 g048 g060 g099 g002 g016,6,6,det noun verb part det noun,53018
Hotu haere te ora pe i vahine haere ko ka haere he te,g083 g083 g051 g001 g016 g098 g096 g016 g060 g003 g002 g052 g004 g007,13,14,name verb det noun part part noun verb det det verb det det,53019
tau ika haere,g001 g050 g051,3,3,det noun verb,53020
te vahine taka rima_tekau tangata ra te tangata noho te,g001 g017 g051 g071 g071 g016 g104 g104 g002 g029 g029 g051 g001,10,13,det noun verb num noun part det noun verb det,53021
te ika araara i nga rakau i te,g002 g033 g051 g097 g005 g017 g098 g006,8,8,det noun verb part det noun part det,53022
mai Hina ai rima ava i tau vaka i ava,g098 g085 g053 g075 g016 g103 g012 g012 g025 g096 g016,10,11,part name verb num noun part det noun part noun,53023
he raa haere,g001 g019 g051,3,3,det noun verb,53024
he rakau haere na te maa ki tangata kou,g001 g046 g046 g055 g098 g004 g018 g096 g022 g022 g007,9,11,det noun verb part det noun part noun det,53025
te tua kai te vahine haere i te tangata kahu tae tangata tangata mai,g002 g017 g051 g002 g022 g059 g096 g002 g017 g019 g053 g020 g021 g101,14,14,det noun verb det noun verb part det noun noun verb noun noun part,53026
te waha tahu to te tangata hula i ki a taku nga te,g012 g018 g064 g101 g003 g018 g051 g097 g097 g096 g003 g001 g004 g004 g007,13,15,det noun verb part det noun verb part part det det det det,53027
atu Matua haere rua tangata i,g097 g090 g090 g060 g075 g075 g050 g096,6,8,part name verb num noun part,53028
Tuu kai te taua ma tae i tangata hele ana,g091 g091 g051 g051 g003 g022 g100 g102 g099 g099 g029 g059 g097,10,13,name verb det noun part part part noun verb part,53029
na tamaiti kai na a vahine to,g001 g016 g051 g096 g096 g001 g016 g098,7,8,det noun verb part det noun part,53030
te tangata haere ra he pua a moana noho noho matangi,g001 g029 g051 g096 g001 g025 g001 g016 g016 g053 g056 g046,11,12,det noun verb part det noun det noun verb verb noun,53031
tau vahine inu i Hina i ika,g003 g003 g022 g070 g097 g097 g097 g081 g101 g016,7,10,det noun verb part name part noun,53032
te tangata noho te tangata kai atu a tangata ki,g001 g040 g040 g040 g068 g005 g016 g055 g105 g001 g040 g096,10,12,det noun verb det noun verb part det noun part,53033
te vahine kai ei takua vahine,g002 g019 g055 g096 g096 g096 g004 g004 g004 g044,6,10,det noun verb part det noun,53034
Hotu korero o rakau no ka pe haere na marama haere raa atu haere,g081 g056 g001 g027 g104 g001 g096 g051 g001 g023 g051 g016 g096 g051,14,14,name verb det noun part det part verb det noun verb noun part verb,53035
a tangata hana i nga tangata ivi tau aku a i haere,g002 g018 g057 g098 g005 g017 g022 g022 g002 g002 g013 g006 g102 g052,12,14,det noun verb part det noun noun det det det part verb,53036
a matau kume a Hotu ki inu i inu tau makemake ora ora o,g006 g022 g054 g096 g081 g097 g055 g100 g058 g005 g005 g051 g069 g069 g069 g060 g007 g007,14,18,det noun verb part name part verb part verb det verb verb verb det,53037
nga vahine haere atu tanaa ika i tiki,g005 g029 g051 g051 g096 g001 g031 g098 g052,8,9,det noun verb part det noun part verb,53038
tau mata kai tahi tangata a a,g003 g044 g044 g051 g077 g038 g038 g038 g100 g006,7,10,det noun verb num noun part det,53039
rua he tangata inu mai te raa haere haere,g076 g001 g016 g016 g051 g096 g005 g005 g021 g051 g058,9,11,num det noun verb part det noun verb verb,53040
he vahine noho i nga tamaiti i mai haere tangata,g001 g017 g068 g068 g101 g101 g101 g001 g016 g099 g103 g103 g056 g022,10,14,det noun verb part det noun part part verb noun,53041
i o rakau kite i he maa he haere inu te atu,g097 g011 g017 g054 g096 g001 g025 g011 g070 g070 g052 g002 g096,12,13,part det noun verb part det noun det verb verb det part,53042
to Hotu tangi hateke,g097 g082 g052 g072,4,4,part name verb num,53043
ko maui inu nei te taringa taa haere,g008 g019 g054 g096 g002 g016 g097 g054,8,8,det noun verb part det noun part verb,53044
tau tangata hula iva manu i he haere tangata tau ala,g001 g029 g052 g073 g050 g050 g100 g100 g007 g052 g018 g010 g051,11,13,det noun verb num noun part det verb noun det verb,53045
he tangata ora,g001 g021 g051 g051,3,4,det noun verb,53046
na ika ora ki Tangaroa i i,g001 g016 g051 g096 g083 g101 g101 g098,7,8,det noun verb part name part part,53047
he vahine ta tena vai noho,g001 g019 g098 g001 g019 g051 g051 g051,6,8,det noun part det noun verb,53048
te tamaiti ki ona tangata nue pe haere te inu te i patu haere,g002 g016 g016 g100 g001 g019 g051 g096 g051 g008 g052 g005 g099 g051 g051,14,15,det noun part det noun verb part verb det verb det part verb verb,53049
tahi tau muri haere i tau taua kite,g072 g001 g016 g016 g051 g096 g002 g038 g052,8,9,num det noun verb part det noun verb,53050
he tangata noho tahi here i vai haere moe rima kai haere pepe,g015 g019 g052 g075 g016 g096 g096 g096 g038 g060 g051 g018 g016 g056 g035,13,15,det noun verb num noun part noun verb verb noun noun verb noun,53051
he vai haere ki,g001 g022 g022 g061 g061 g100,4,6,det noun verb part,53052
te tamaiti tuku rua tamaiti i ao a i,g003 g022 g022 g053 g076 g019 g019 g096 g016 g016 g013 g096,9,12,det noun verb num noun part noun det part,53053
te tangata noho ma te tua vahine kai noho,g003 g016 g053 g096 g004 g044 g018 g051 g051,9,9,det noun verb part det noun noun verb verb,53054
te tangata inu toa tau,g007 g019 g056 g098 g001,5,5,det noun verb part det,53055
mai Tangaroa ue hateke ika,g096 g091 g051 g079 g025,5,5,part name verb num noun,53056
te tangata moe i Hotu,g007 g019 g052 g096 g081 g081,5,6,det noun verb part name,53057
nga tangata mate i tau tamaiti mai matau,g005 g030 g060 g097 g004 g004 g017 g097 g023,8,9,det noun verb part det noun part noun,53058
mai te tangata ala i te kau ki puke tangata to,g097 g008 g018 g051 g099 g002 g020 g097 g064 g017 g098 g098 g098,11,13,part det noun verb part det noun part verb noun part,53059
tana au noho ki tana,g008 g018 g051 g102 g102 g014,5,6,det noun verb part det,53060
ka tangata ora atu te kiko nei haere o mata inu vahine tau,g015 g019 g067 g098 g003 g018 g018 g097 g060 g060 g014 g030 g051 g017 g001,13,15,det noun verb part det noun part verb det noun verb noun det,53061
nga kiko haere atu te hare te moe ka tena te,g003 g041 g041 g051 g102 g102 g001 g016 g001 g051 g003 g005 g005 g001,11,14,det noun verb part det noun det verb det det det,53062
toruteke tena vahine ala na te ana ona atu haere kai na tangata,g075 g008 g018 g053 g102 g003 g021 g001 g001 g097 g051 g051 g097 g025,13,14,num det noun verb part det noun det part verb verb part noun,53063
Tane Hotu noho,g086 g081 g055,3,3,name name verb,53064
tau tamaiti tangi tekau tangata mai i mai tau,g002 g022 g051 g072 g072 g017 g097 g099 g099 g096 g001,9,11,det noun verb num noun part part part det,53065
e raa ora to tau matau na te ana he tangata,g001 g021 g051 g051 g096 g003 g023 g023 g098 g006 g096 g001 g020,11,13,det noun verb part det noun part det part det noun,53066
he vahine moe i he rakau ei pe nga ki tangata ora moe ki,g002 g018 g051 g098 g098 g007 g019 g100 g096 g006 g096 g016 g069 g059 g098,14,15,det noun verb part det noun part part det part noun verb verb part,53067
taua kore haere va hue ra noho,g012 g019 g060 g075 g016 g098 g098 g098 g070,7,9,det noun verb num noun part verb,53068
ruatekau o tangata ora o he tamaiti mai tau haere,g074 g074 g005 g025 g059 g101 g001 g039 g103 g002 g068,10,11,num det noun verb part det noun part det verb,53069
te ika tangi tahi tangata i pe ki korero i haere,g001 g042 g055 g071 g044 g100 g096 g097 g060 g097 g097 g053,11,12,det noun verb num noun part part part verb part verb,53070
te tangata ora i te,g007 g019 g052 g096 g096 g004,5,6,det noun verb part det,53071
mo teia tangata haere to tau maa i noho i te,g096 g001 g001 g018 g018 g018 g060 g102 g006 g016 g096 g053 g097 g001,11,14,part det noun verb part det noun part verb part det,53072
nga tangata ora mai tou maui mai taa tangata,g001 g016 g051 g096 g001 g001 g023 g097 g100 g016,9,10,det noun verb part det noun part part noun,53073
tau vahine noho i te,g004 g016 g051 g096 g004,5,5,det noun verb part det,53074
tana tangata noho rua take ma tangata ika moe tangata nga atu noho,g001 g019 g052 g052 g075 g042 g096 g017 g017 g051 g051 g048 g006 g097 g051,13,15,det noun verb num noun part noun noun verb noun det part verb,53075
Matua Hotu ora tau vahine ki na moe mo i,g095 g088 g054 g001 g018 g097 g098 g058 g100 g100 g097,10,11,name name verb det noun part part verb part part,53076
te kiko inu,g013 g020 g051,3,3,det noun verb,53077
pe he tangata haere atu,g096 g003 g016 g016 g059 g102,5,6,part det noun verb part,53078
Koihu Hotu haere e vai ana ma pe i mo taku ra te moe,g091 g081 g081 g067 g003 g023 g097 g097 g096 g096 g098 g096 g096 g006 g096 g001 g001 g053,14,18,name name verb det noun part part part part part det part det verb,53079
ka tamaiti haere tahi vahine i,g014 g048 g060 g079 g016 g016 g096,6,7,det noun verb num noun part,53080
tahi te vahine haere,g073 g073 g001 g017 g052,4,5,num det noun verb,53081
teia vahine noho i te vahine i tana,g001 g001 g029 g064 g064 g097 g002 g016 g016 g098 g001 g001,8,12,det noun verb part det noun part det,53082
a tangata kite mai te tangata mo marama tomo vahine,g009 g040 g051 g098 g098 g098 g004 g043 g101 g016 g062 g018,10,12,det noun verb part det noun part noun verb noun,53083
Hotu moe te tangata ei te tangata ki o na titi tau,g090 g052 g001 g030 g096 g008 g017 g096 g002 g097 g021 g001,12,12,name verb det noun part det noun part det part noun det,53084
te tamaiti haere mai Hotu ki mai noho haere vai i tamaiti hana,g012 g035 g051 g096 g096 g096 g089 g098 g096 g051 g051 g016 g098 g020 g052,13,15,det noun verb part name part part verb verb noun part noun verb,53085
Hotu Papa kite tau vahine ki ra here ala,g081 g082 g055 g003 g016 g100 g098 g018 g051,9,9,name name verb det noun part part noun verb,53086
tau tamaiti haere a te tangata i,g003 g016 g060 g096 g001 g016 g098,7,7,det noun verb part det noun part,53087
rua te tangata noho,g075 g001 g018 g055,4,4,num det noun verb,53088
he vahine kai tahi tangata a hana tamaiti rakau moana to te haere ka,g002 g018 g051 g072 g072 g072 g019 g096 g051 g016 g016 g020 g097 g002 g053 g001 g001,14,17,det noun verb num noun part verb noun noun noun part det verb det,53089
e tai i,g003 g018 g096,3,3,det noun part,53090
te tangata inu va ika i hua ika ai raa tangi a,g002 g018 g051 g073 g022 g104 g022 g039 g051 g024 g051 g005,12,12,det noun verb num noun part noun noun verb noun verb det,53091
tau marama inu i Koihu,g004 g016 g056 g096 g092,5,5,det noun verb part name,53092
Matua tiki te vahine mai te tangata haere i te,g095 g056 g003 g016 g098 g003 g028 g051 g051 g096 g001,10,11,name verb det noun part det noun verb part det,53093
nga vai i,g001 g016 g096,3,3,det noun part,53094
tena tangata inu,g009 g021 g051,3,3,det noun verb,53095
te paea haere i Matua i tena ma kite haere kai tangi nga,g012 g024 g051 g099 g085 g085 g085 g096 g005 g097 g051 g051 g051 g059 g013,13,15,det noun verb part name part det part verb verb verb verb det,53096
te vahine i he kau hana atu huri vahine i,g001 g017 g103 g009 g009 g024 g052 g052 g105 g053 g042 g042 g097,10,13,det noun part det noun verb part verb noun part,53097
o tangata haere,g001 g001 g021 g051,3,4,det noun verb,53098
i he tangata inu i te waha te tangata haere i i tangata,g097 g007 g017 g060 g060 g097 g003 g016 g001 g021 g051 g098 g097 g025,13,14,part det noun verb part det noun det noun verb part part noun,53099
he maui hahau i nga tangata tangata no tau ma te,g002 g046 g063 g063 g098 g098 g002 g016 g017 g096 g096 g005 g098 g001,11,14,det noun verb part det noun noun part det part det,53100
he tamaiti inu,g001 g016 g051 g051,3,4,det noun verb,53101
he tamaiti kai,g001 g016 g051,3,3,det noun verb,53102
te tangata haere o,g004 g018 g061 g105 g105,4,5,det noun verb part,53103
te tangata kai va manu na tanaa tangata tou noho inu te ivi,g012 g019 g058 g071 g016 g096 g001 g016 g001 g051 g051 g007 g033,13,13,det noun verb num noun part det noun det verb verb det noun,53104
taua rima haere atu tau tangata i i tamaiti,g007 g024 g055 g096 g096 g005 g016 g099 g098 g024,9,10,det noun verb part det noun part part noun,53105
te ua moe,g013 g017 g017 g064,3,4,det noun verb,53106
tana tangata ai tahi vahine,g008 g019 g061 g074 g024 g024,5,6,det noun verb num noun,53107
Hotu haere tau manu ki ki te haere puke,g081 g081 g058 g001 g018 g096 g100 g005 g051 g054,9,10,name verb det noun part part det verb verb,53108
te tangata hula i e tangata i tau,g002 g030 g059 g097 g002 g016 g098 g003,8,8,det noun verb part det noun part det,53109
Tiki Ngaara haere te tamaiti to mo te haere i i te tua tangata,g086 g090 g067 g002 g034 g034 g098 g097 g002 g051 g101 g097 g002 g020 g018,14,15,name name verb det noun part part det verb part part det noun noun,53110
