source_text,target_glyphs,source_len,target_len,categories,pair_id
tangata ika haere tau na,g019 g024 g051 g004 g004,5,5,noun noun verb det det,42635
ki na Hotu raa tangata,g098 g098 g102 g082 g017 g016,5,6,part part name noun noun,42636
te hoki mua ai tangata matangi ko noho,g001 g060 g031 g031 g096 g034 g045 g001 g054,8,9,det verb noun part noun noun det verb,42637
ua ora tangata,g016 g016 g053 g023,3,4,noun verb noun,42638
ki noho manu te a mai tangata pe a a,g096 g051 g051 g017 g001 g013 g013 g101 g016 g096 g096 g001 g003 g003,10,14,part verb noun det det part noun part det det,42639
rakau Matua Ngaara he ora haere vahine,g045 g083 g081 g001 g051 g055 g016,7,7,noun name name det verb verb noun,42640
tau raa hateke tahi tau noho rere tangata no,g010 g016 g074 g071 g014 g052 g059 g024 g024 g096,9,10,det noun num num det verb verb noun part,42641
ai ika vaka motu noho,g051 g051 g039 g016 g016 g017 g017 g051,5,8,verb noun noun noun verb,42642
tamaiti te te Matua atu moe nga Koihu Hotu rakau,g016 g003 g005 g082 g096 g051 g011 g081 g082 g016,10,10,noun det det name part verb det name name noun,42643
na muri Hotu haere ai Hotu,g003 g019 g081 g051 g096 g090,6,6,det noun name verb part name,42644
Matua te matangi noho i Matua tekau vahine ko te mai,g083 g008 g035 g052 g052 g097 g088 g071 g071 g016 g013 g001 g099,11,13,name det noun verb part name num noun det det part,42645
i he he tangata Hotu rakau nei ava,g097 g002 g001 g016 g081 g027 g100 g017,8,8,part det det noun name noun part noun,42646
Hotu ika a marama rere tangi Hotu,g082 g016 g001 g016 g051 g062 g082,7,7,name noun det noun verb verb name,42647
te kite noho Tane ma tangata tahi manu o atu na i,g001 g001 g055 g051 g092 g092 g101 g016 g071 g018 g001 g096 g005 g097 g097,12,15,det verb verb name part noun num noun det part det part,42648
rakau tau tamaiti Rongo Hina tangata rima tena te,g016 g010 g017 g084 g087 g087 g017 g017 g046 g001 g001,9,11,noun det noun name name noun noun det det,42649
te e ma tamaiti,g003 g001 g096 g020 g020,4,5,det det part noun,42650
nga ko ika te i rima,g002 g001 g017 g003 g096 g071,6,6,det det noun det part num,42651
haere te vai Hotu ika tangata haere Matua te,g057 g057 g008 g021 g094 g016 g016 g052 g082 g001,9,10,verb det noun name noun noun verb name det,42652
te he haere o,g001 g008 g051 g051 g002,4,5,det det verb det,42653
Tane te mai vahine,g084 g084 g006 g102 g016,4,5,name det part noun,42654
inu tahi te tangata mate tau te vahine,g053 g072 g001 g016 g051 g001 g004 g017 g017,8,9,verb num det noun verb det det noun,42655
tamaiti Hotu noho teia toru nga rima,g016 g085 g054 g011 g011 g078 g001 g071,7,8,noun name verb det num det num,42656
inu i na marama haere hua o atu i na,g051 g098 g098 g023 g052 g016 g097 g096 g100 g097,10,10,verb part part noun verb noun part part part part,42657
i na mo he Hotu tahi vaka tangata,g103 g103 g100 g105 g001 g083 g083 g078 g016 g022,8,10,part part part det name num noun noun,42658
nga na tena,g001 g002 g001,3,3,det det det,42659
rima vahine tangata he noho nga i i haere ra,g071 g071 g016 g026 g005 g005 g051 g005 g097 g104 g104 g054 g100,10,13,num noun noun det verb det part part verb part,42660
tangata rakau ki,g024 g016 g096,3,3,noun noun part,42661
tau i noho i tangata te tau tamaiti tangata,g001 g100 g051 g096 g016 g004 g001 g023 g023 g018,9,10,det part verb part noun det det noun noun,42662
te ma moana he ihu mai ora tangata ora tamaiti,g005 g096 g035 g001 g043 g101 g051 g025 g052 g018 g018,10,11,det part noun det noun part verb noun verb noun,42663
tangi ei he tahi rua,g055 g097 g006 g072 g071,5,5,verb part det num num,42664
noho tau tahi haere tangata vahine tangata tamaiti,g051 g001 g074 g053 g018 g019 g019 g037,8,8,verb det num verb noun noun noun noun,42665
ika i Makemake ra,g024 g024 g096 g082 g103,4,5,noun part name part,42666
rua i tangata,g071 g097 g025,3,3,num part noun,42667
i tangata i Matua tangata te Matua,g096 g024 g096 g084 g016 g002 g090 g090,7,8,part noun part name noun det name,42668
he te o makemake,g007 g007 g001 g001 g097 g051,4,6,det det part verb,42669
rima kai rakau te mate he,g071 g053 g017 g003 g054 g054 g001 g001,6,8,num verb noun det verb det,42670
tangata tangata i manu tangata Hotu he tangata tangata tau noho moe,g016 g016 g016 g096 g050 g050 g083 g083 g002 g022 g016 g016 g007 g007 g066 g054 g054,12,17,noun noun part noun noun name det noun noun det verb verb,42671
tangata tangata Koihu haere ika rau o tangata ki te tangi,g016 g029 g029 g083 g063 g020 g017 g017 g001 g017 g100 g006 g006 g051,11,14,noun noun name verb noun noun det noun part det verb,42672
te tahi a tangata ai matau ava te vahine i vahine tangata,g001 g073 g103 g016 g053 g016 g017 g004 g043 g098 g042 g042 g018,12,13,det num part noun verb noun noun det noun part noun noun,42673
ika Maui manu i he Tuu Matua,g017 g083 g017 g096 g006 g081 g081,7,7,noun name noun part det name name,42674
o Makemake tahi noho tua i haere a tau teia haere tahi,g015 g015 g091 g071 g051 g018 g018 g096 g051 g001 g001 g005 g051 g072,12,14,det name num verb noun part verb det det det verb num,42675
te te noho a ma he tau ko vai he hitu,g002 g008 g053 g101 g101 g016 g001 g013 g001 g021 g004 g078 g078,11,13,det det verb part noun det det det noun det num,42676
noho Hotu manu i kai tau i toru te ihu,g051 g081 g029 g029 g098 g056 g002 g096 g073 g003 g003 g016,10,12,verb name noun part verb det part num det noun,42677
tau i tangata ka te rua,g001 g001 g096 g022 g002 g003 g003 g071,6,8,det part noun det det num,42678
na mo ki tahi Hotu tangata tahi,g097 g097 g096 g071 g084 g037 g071,7,7,part part part num name noun num,42679
Matua na taringa tamaiti tau i i,g081 g001 g016 g021 g012 g099 g097,7,7,name det noun noun det part part,42680
inu kite i vai,g053 g053 g051 g099 g019,4,5,verb verb part noun,42681
atu raa moe raa inu ei tangata tangata ra tau inu,g103 g022 g051 g019 g051 g096 g021 g026 g096 g001 g051,11,11,part noun verb noun verb part noun noun part det verb,42682
nga Tuu hana vahine te haere vahine mai he tangata,g010 g082 g070 g019 g005 g055 g016 g099 g001 g024,10,10,det name verb noun det verb noun part det noun,42683
noho ki mua noho,g053 g103 g019 g052,4,4,verb part noun verb,42684
mua tamaiti maui ki tangi tamaiti noho tahi tangata vahine iva na,g018 g018 g021 g021 g018 g096 g067 g016 g054 g073 g017 g017 g018 g071 g004,12,15,noun noun noun part verb noun verb num noun noun num det,42685
te Tuu vahine haere ora te haere kai,g001 g081 g020 g020 g051 g054 g001 g055 g052,8,9,det name noun verb verb det verb verb,42686
topa noho manu tangata rakau tamaiti,g052 g053 g032 g039 g019 g019 g016,6,7,verb verb noun noun noun noun,42687
Tuu i ki haere Matua,g081 g096 g097 g051 g082,5,5,name part part verb name,42688
manu hongahuru vaka ika haere no i,g018 g018 g079 g028 g028 g025 g065 g097 g096,7,9,noun num noun noun verb part part,42689
i tau i tangata,g105 g001 g098 g017,4,4,part det part noun,42690
te i tena he toru mate rakau,g008 g096 g003 g001 g071 g055 g016,7,7,det part det det num verb noun,42691
vahine ki kite te tuku nga i te tangata Hotu,g016 g096 g066 g010 g066 g003 g102 g002 g045 g083,10,10,noun part verb det verb det part det noun name,42692
tahi teia na haere Hotu haere vahine vahine nga tau Matua rima,g072 g001 g001 g102 g051 g085 g051 g021 g016 g016 g005 g003 g081 g075,12,14,num det part verb name verb noun noun det det name num,42693
Hotu noho va Matua ra rakau Rangi tuku moe na,g083 g051 g073 g073 g083 g098 g016 g084 g084 g051 g067 g098,10,12,name verb num name part noun name verb verb part,42694
tau mai ana te tangata te,g001 g100 g100 g096 g006 g018 g001 g001,6,8,det part part det noun det,42695
tangata mo tangata tahi hoki iva ika marama he,g018 g099 g018 g071 g052 g072 g023 g019 g001,9,9,noun part noun num verb num noun noun det,42696
ua moana Hotu na tangata tangata vahine vai he haere,g026 g026 g016 g083 g096 g096 g020 g016 g018 g021 g005 g051,10,12,noun noun name part noun noun noun noun det verb,42697
tahi tangata tamaiti tangata tangata hateke hula ora i toru,g073 g050 g017 g025 g020 g071 g071 g051 g053 g096 g071,10,11,num noun noun noun noun num verb verb part num,42698
Tangaroa tena tamaiti tangata noho Koihu tangata mai,g086 g008 g034 g017 g058 g084 g018 g104,8,8,name det noun noun verb name noun part,42699
mo mua rua raa,g096 g016 g073 g029,4,4,part noun num noun,42700
manu moe ma Hotu ki,g036 g070 g020 g020 g089 g101,5,6,noun verb noun name part,42701
haere te tangata,g059 g003 g016,3,3,verb det noun,42702
inu maunga rakau tau he ki na haere Tane rima mai,g051 g017 g016 g003 g005 g097 g096 g052 g085 g035 g097,11,11,verb noun noun det det part part verb name noun part,42703
vahine rua Makemake tau manu Maui,g019 g071 g082 g005 g016 g081 g081,6,7,noun num name det noun name,42704
haere hana na haere moe vahine tai haere kai he,g063 g063 g057 g096 g052 g051 g017 g040 g057 g055 g003,10,11,verb verb part verb verb noun noun verb verb det,42705
te Makemake te rakau ei hula waha,g008 g008 g089 g004 g018 g100 g051 g020,7,8,det name det noun part verb noun,42706
te vahine tangata ora manu nei hana mate Ngaara o Tuu,g001 g016 g016 g016 g051 g023 g098 g052 g052 g081 g002 g085,11,12,det noun noun verb noun part verb verb name det name,42707
tangata te mai i tangata te tangata waha te,g021 g021 g006 g097 g096 g019 g001 g001 g016 g022 g022 g002,9,12,noun det part part noun det noun noun det,42708
tahi ki manu,g076 g101 g018,3,3,num part noun,42709
Matua haere i tua haere Koihu vahine,g085 g085 g052 g096 g025 g054 g054 g081 g041,7,9,name verb part noun verb name noun,42710
kai na ua i vahine Hotu mo haere vahine ika,g062 g006 g024 g096 g096 g018 g081 g096 g096 g051 g038 g022,10,12,verb det noun part noun name part verb noun noun,42711
tahi tangata he ala noho hula maunga tangata tangata rakau ruatekau,g071 g071 g017 g004 g051 g068 g065 g023 g034 g016 g020 g071 g071,11,13,num noun det verb verb verb noun noun noun noun num,42712
marama tae ai,g016 g016 g051 g061,3,4,noun verb verb,42713
va Hotu Tuu ana nga he hula i te,g074 g086 g082 g037 g008 g006 g006 g057 g102 g102 g001,9,11,num name name noun det det verb part det,42714
vahine te a mo manu moe vahine tau,g017 g001 g004 g098 g098 g018 g051 g051 g027 g003,8,10,noun det det part noun verb noun det,42715
tangata tahi tangata mai hele kai kai taringa manu,g018 g073 g016 g016 g096 g051 g063 g063 g066 g018 g017,9,11,noun num noun part verb verb verb noun noun,42716
tangata rua ono kai i tangata vahine mua,g024 g071 g071 g071 g051 g096 g016 g017 g016,8,9,noun num num verb part noun noun noun,42717
tangata tangata makemake Matua,g016 g045 g055 g055 g084,4,5,noun noun verb name,42718
noho ko ko ora muri he ma tangata vahine tangata Matua tae,g052 g001 g002 g058 g017 g017 g001 g018 g020 g022 g019 g081 g061,12,13,verb det det verb noun det noun noun noun noun name verb,42719
noho ki ko mai te vahine haere,g052 g052 g098 g001 g104 g007 g017 g051 g051,7,9,verb part det part det noun verb,42720
tau ki tua Tuu i Hotu,g001 g096 g019 g093 g096 g087 g087,6,7,det part noun name part name,42721
vai tau Hotu Maui raa huti,g033 g009 g009 g082 g089 g020 g052,6,7,noun det name name noun verb,42722
toru mai hele vahine tau,g074 g096 g051 g016 g016 g051,5,6,num part verb noun verb,42723
ki tangata tangata tamaiti,g098 g022 g016 g019 g019,4,5,part noun noun noun,42724
muri tahi tangata i,g045 g072 g049 g096,4,4,noun num noun part,42725
tangata mate mai,g025 g059 g096,3,3,noun verb part,42726
ai he haere Matua tamaiti te he mai,g096 g009 g051 g081 g016 g001 g004 g097,8,8,part det verb name noun det det part,42727
ki ei tangata mai ma ei rakau tangata tuku vahine korero Tupa,g096 g097 g017 g097 g099 g097 g016 g016 g017 g051 g041 g041 g051 g089,12,14,part part noun part part part noun noun verb noun verb name,42728
haere Hotu tangata a he tahi,g052 g052 g084 g036 g005 g010 g073,6,7,verb name noun det det num,42729
vahine e te i Tangaroa,g016 g016 g006 g001 g100 g100 g092,5,7,noun det det part name,42730
haere ala ala,g052 g051 g051,3,3,verb verb verb,42731
ua noho haere,g016 g016 g056 g051,3,4,noun verb verb,42732
tahi hoki ika manu haere,g071 g071 g052 g018 g016 g051,5,6,num verb noun noun verb,42733
tangata kai vaka i haere nga,g016 g062 g019 g096 g066 g007,6,6,noun verb noun part verb det,42734
he vahine pe Tane,g001 g016 g096 g084,4,4,det noun part name,42735
i te tangi,g100 g100 g001 g061 g061,3,5,part det verb,42736
i Rangi haere,g096 g093 g051,3,3,part name verb,42737
i inu hare,g102 g051 g016,3,3,part verb noun,42738
rere nga pe tuku moana tangata tahi haere te vai,g053 g004 g096 g068 g048 g016 g071 g055 g002 g017,10,10,verb det part verb noun noun num verb det noun,42739
huti he ika Ngaara ki tomo ma tangata haere,g051 g004 g035 g081 g081 g099 g055 g096 g017 g017 g055,9,11,verb det noun name part verb part noun verb,42740
ala te kite tangata i hahau he ko haere makemake,g064 g064 g012 g065 g016 g096 g051 g005 g002 g052 g057 g057,10,12,verb det verb noun part verb det det verb verb,42741
haere ai haere mai tahi Tuu tau,g051 g052 g054 g096 g071 g091 g011,7,7,verb verb verb part num name det,42742
Hotu tangata tamaiti,g083 g043 g032,3,3,name noun noun,42743
muri hoki tangata ki te te tangata tamaiti,g021 g051 g017 g017 g096 g008 g002 g016 g022,8,9,noun verb noun part det det noun noun,42744
vahine o Hotu,g018 g097 g082,3,3,noun part name,42745
haere Hotu ika Tane mate te haere te rima vahine te,g057 g093 g016 g092 g051 g004 g004 g054 g003 g048 g018 g018 g001 g001,11,14,verb name noun name verb det verb det noun noun det,42746
mai tangata ki haere tamaiti tahi nga huti nga motu,g096 g016 g100 g052 g020 g071 g004 g051 g006 g016,10,10,part noun part verb noun num det verb det noun,42747
Matua i i nga o hele iva he moe,g083 g098 g098 g097 g001 g006 g057 g072 g002 g054,9,10,name part part det det verb num det verb,42748
ko he ora haere Tuu vahine noho,g008 g003 g052 g053 g081 g017 g056,7,7,det det verb verb name noun verb,42749
hana nga tangata te a vahine ana i,g053 g004 g019 g007 g001 g016 g016 g027 g097,8,9,verb det noun det det noun noun part,42750
hare e te marama tiki vai a ika haere vahine vahine pe,g023 g023 g006 g011 g040 g051 g045 g100 g020 g052 g017 g040 g099,12,13,noun det det noun verb noun part noun verb noun noun part,42751
tai tomo inu Tuu,g027 g051 g052 g081 g081,4,5,noun verb verb name,42752
te tau Tupa,g001 g001 g092 g092,3,4,det det name,42753
hula tahi maunga noho haere te i ika Matua korero,g054 g077 g077 g022 g051 g052 g002 g002 g097 g018 g094 g052,10,12,verb num noun verb verb det part noun name verb,42754
hoki tamaiti na tau,g063 g017 g103 g004,4,4,verb noun part det,42755
he vahine atu,g001 g001 g017 g098,3,4,det noun part,42756
tamaiti i te i uta te kai ihu,g027 g096 g001 g105 g017 g004 g055 g018 g018,8,9,noun part det part noun det verb noun,42757
te haere tangata hare te kai te,g001 g069 g021 g016 g001 g055 g002,7,7,det verb noun noun det verb det,42758
ika ki manu haere te tangata,g020 g096 g016 g052 g001 g017,6,6,noun part noun verb det noun,42759
tangata mo he tangata ua vahine matangi,g025 g097 g097 g006 g018 g036 g021 g016,7,8,noun part det noun noun noun noun,42760
marama ma tamaiti,g020 g021 g017,3,3,noun noun noun,42761
te ua tamaiti te,g006 g047 g036 g001,4,4,det noun noun det,42762
inu vahine he tena maunga hare,g051 g020 g002 g001 g001 g032 g016,6,7,verb noun det det noun noun,42763
nei i Hotu kite haere i hongahuru pe haere tangata,g096 g096 g082 g082 g053 g052 g052 g096 g071 g097 g067 g067 g016,10,13,part part name verb verb part num part verb noun,42764
tangata te maui te matau i Koihu te i,g016 g002 g016 g001 g024 g099 g081 g081 g005 g101,9,10,noun det noun det noun part name det part,42765
Tangaroa tangata vahine atu na vahine Hotu inu,g095 g016 g016 g096 g097 g021 g087 g054,8,8,name noun noun part part noun name verb,42766
Tuu ko rere he tahi tangata rere haere,g083 g002 g060 g002 g074 g016 g016 g069 g058,8,9,name det verb det num noun verb verb,42767
o o nga mai na haere te te tamaiti i Koihu na,g096 g001 g001 g096 g099 g051 g001 g004 g036 g096 g091 g099,12,12,part det det part part verb det det noun part name part,42768
noho te i ora haere,g051 g051 g002 g100 g100 g053 g053 g056,5,8,verb det part verb verb,42769
te ika tamaiti Tane tangata,g005 g018 g016 g082 g082 g017,5,6,det noun noun name noun,42770
vai noho i tahi a,g018 g051 g097 g071 g096,5,5,noun verb part num part,42771
ika ki ki,g019 g097 g098,3,3,noun part part,42772
tua na Hotu korero te,g016 g001 g095 g052 g001 g001,5,6,noun det name verb det,42773
te Maui vai he tangata tau haere tangi ei,g010 g010 g081 g043 g007 g018 g001 g052 g052 g096,9,10,det name noun det noun det verb verb part,42774
ki inu matangi mata rua va te te korero kai,g101 g051 g016 g017 g073 g071 g012 g015 g052 g055,10,10,part verb noun noun num num det det verb verb,42775
tangata Ngaara inu Matua i,g022 g083 g083 g068 g087 g096,5,6,noun name verb name part,42776
vai he te a nga,g017 g001 g001 g001 g003 g004,5,6,noun det det det det,42777
a te haere,g005 g003 g051 g051,3,4,det det verb,42778
mata Hotu tangata,g022 g081 g018,3,3,noun name noun,42779
Hotu te ika te Tangaroa nga haere te noho rau e he,g092 g092 g007 g019 g008 g008 g081 g002 g051 g002 g051 g021 g001 g005 g005,12,15,name det noun det name det verb det verb noun det det,42780
te Matua nga teia ala,g010 g081 g012 g006 g053,5,5,det name det det verb,42781
